text,is_rumor,user.handle,created
".@evansolomoncbc I hope a PC back bencher doesn't mention terrorism. Because that would irresponsible and wrong, right?",1,KingstonPete,1413987085000.0
@evansolomoncbc @AmandaWills wasn't there an attack in Quebec earlier this week?,1,gioman62,1413987125000.0
@evansolomoncbc @CBCNews Is this the same gunman being chased through parliament at this hour?,1,annrkiszt,1413987136000.0
@evansolomoncbc @CBCNews Unbelievable.,1,BloodaxeGilson,1413987142000.0
2nd in 48h :( #terrorism RT @evansolomoncbc: At the war memorial in Ottawa. A soldier has been shot. #breaking http://t.co/uPbZej7rET,1,Charles_Nouyrit,1413987264000.0
@llootsteen39 this is a form of terrorism-our soldiers should be the safest on our own soil,1,Kigo_1,1413987322000.0
@rcs11411 @evansolomoncbc Careful with words you use. Calling him lunatic shields him from legal punishment. He shouldn't get off that easy!,1,Gomba13,1413988990000.0
@WoollardRob @evansolomoncbc @chextv Why is he a hero? His life is worth nothing more than the life of a civilian would be...,1,Gomba13,1413989158000.0
"@gioman62 @evansolomoncbc @AmandaWills Yes, in Saint-Jean-sur-Richelieu. One RCMP died. Careful, might have nothing to do with terrorism!",1,Gomba13,1413989249000.0
"@Kigo_1 @llootsteen39 Um, no. Our soldiers' job is to keep US safe. I respect them, but let's not forget they are the means, not the end.",1,Gomba13,1413989370000.0
@Gomba13 @evansolomoncbc @chextv Because soldiers and police are always running towards what we are running away from! That's a hero!,1,WoollardRob,1413991846000.0
Uniformed Canadian soldier shot at War Memorial in #Ottawa.,1,CBCAlerts,1413986451000.0
RT @CBCAlerts: Uniformed Canadian soldier shot at War Memorial in #Ottawa.,1,nickrobinsearly,1413986510000.0
"""@CBCAlerts  Uniformed Canadian soldier shot at War Memorial in #Ottawa."" First the Montreal murder of a soldier, now Ottawa.",1,mjh061088,1413986555000.0
“@CBCAlerts: Uniformed Canadian soldier shot at War Memorial in #Ottawa.” I get a sense that Canada is about to be on a very High alert,1,robbrownphotos,1413986628000.0
“@CBCAlerts: Uniformed Canadian soldier shot at War Memorial in #Ottawa.” What the fuck is going on,1,AeroConnor101,1413986661000.0
“@CBCAlerts: Uniformed Canadian soldier shot at War Memorial in #Ottawa.” Absolutely disgusting ... #CantBelieveIt,1,LucasChabrak,1413986682000.0
@CBCAlerts What is going on in our country!?,1,Baychick,1413986706000.0
@CBCAlerts what...? Are they targetting men in uniform? Getting scary now....,1,hopemorning7,1413986764000.0
“@CBCAlerts: Uniformed Canadian soldier shot at War Memorial in #Ottawa.” So insane.,1,WeldonAmanda,1413986823000.0
@CBCAlerts,1,LinaD2099,1413986853000.0
@CBCAlerts @CBCNews this is insane!! Wtf,1,LinaD2099,1413986868000.0
@CBCAlerts @CBCNews Please contact CJAD Amanda Kline (514) 207-2173,1,TarekBurg,1413986879000.0
@AeroConnor101 This is what happens when Harper pokes his nose where it doesn't belong! Heave Steve!,1,MarkMAWalchuk,1413986911000.0
“@CBCAlerts: Uniformed Canadian soldier shot at War Memorial in #Ottawa.” Terrible!,1,KelseyBanks,1413986939000.0
“@CBCAlerts: Uniformed Canadian soldier shot at War Memorial in #Ottawa.”!?!?!?!?!?!???!?,1,Stuthefarmer,1413987026000.0
@CBCAlerts @CBCMontreal ...what is wrong with the people in the world these days?? #Ottawa soldier shot,1,Kev_Pilar,1413987111000.0
“@CBCAlerts: Uniformed Canadian soldier shot at War Memorial in #Ottawa.” Sickening 😔,1,Fivefootwonder9,1413987408000.0
@CBCAlerts @CBCNews brutal! How could Canadians do this?,1,lbcalgary_leah,1413987812000.0
“@CBCAlerts: Uniformed Canadian soldier shot at War Memorial in #Ottawa.” @gillsimons,1,chlewehull,1413987926000.0
“@CBCAlerts: Uniformed Canadian soldier shot at War Memorial in #Ottawa.” @megzmcmillz,1,katiemcmillan13,1413987998000.0
"@Stuthefarmer @CBCAlerts 
That is horrendous! Gave me creeps even when read in another continent... 

NOW World has really gone crazy.",1,JeanScouter,1413989180000.0
@MarkMAWalchuk @AeroConnor101 you are a total ass. You don't shoot a fellow Cdn cause politics.,1,lbcalgary_leah,1413989492000.0
@lbcalgary_leah @MarkMAWalchuk There's no excuse to why an innocent person who devotes their life to keeping Canadians safe has to die. Ever,1,AeroConnor101,1414008741000.0
Shots fired on parliament hill after a man walked up with a gun. I'm locked in a security office on parliament hill,1,cmaconthehill,1413986480000.0
@cmaconthehill Be safe!,1,poor_choices,1413986510000.0
@cmaconthehill @News1130radio badass!!!!,1,mike_853,1413986905000.0
@cmaconthehill stay safe. Unbelievable,1,almajwilson70,1413986999000.0
@cmaconthehill  OMG! Be safe,1,mizzswilliams,1413987142000.0
@cmaconthehill this will be spun to restrict law abiding gun owners. Just watch the knee jerk. Crazys and criminals don't follow the laws.,1,Blakew300,1413987174000.0
@cmaconthehill @KelseyBanks what is happening in Canada? #sad,1,oord_van,1413987210000.0
@oord_van @cmaconthehill nerve-racking!,1,KelseyBanks,1413987540000.0
@cmaconthehill WTH is happening?,1,randomnessIsIs,1413987625000.0
@cmaconthehill @680News Holy Christ! Please be safe!,1,SandyRStuckless,1413987980000.0
@cmaconthehill Be safe.,1,Ldymariinthesky,1413988248000.0
@cmaconthehill Hope you are OK.,1,AmicosPizzaTO,1413989200000.0
@cmaconthehill be safe,1,pp_pryce,1413989953000.0
@cmaconthehill stay safe Cormac.,1,loislane68,1413991180000.0
#BREAKING: Reports of shots fired on Parliament Hill,1,CTVNews,1413986484000.0
dunyanin en guvenli noktalarindan birinde neler oluyor?? “@CTVNews: #BREAKING: Reports of shots fired on Parliament Hill”,1,cansuaydemir,1413986524000.0
@CTVNews @TSNSteveLloyd,1,terrydangelo,1413986593000.0
I hope everyone is ok. This is awful. “@CTVNews: #BREAKING: Reports of shots fired on Parliament Hill”,1,ChelseaSharman,1413986600000.0
RT @CTVNews: #BREAKING: Reports of shots fired on Parliament Hill,1,CTVNewsVI,1413986833000.0
“@CTVNews: #BREAKING: Reports of shots fired on Parliament Hill” oh no,1,mon_mothma,1413986860000.0
@CTVNews cops better round up these nutjobs or they risk it being taken care of by the mob.  That would be ugly and swift.,1,sjoynson,1413987913000.0
@rudysplace strong criticism from someone who thinks we're at war with frozen water.,1,Brosswa35,1413988712000.0
@rudysplace I don't get offended by illiterates,1,Brosswa35,1413990293000.0
@CTVNews @JakeKock,1,Daytines,1413992142000.0
BREAKING | Centre block and east block at Parliament Hill are locked down. #cbcOTT #OTTnews,1,CBCOttawa,1413986516000.0
@CBCOttawa #cbcottawa what's wrong with people scary,1,almajwilson70,1413989621000.0
BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet,1,RichardMadan,1413986531000.0
@RichardMadan any updates?,1,StefanGalloro,1413986614000.0
"@RichardMadan @CTVMelissaLamb AND war memorial, or is this same?",1,marginal_error,1413986626000.0
@RichardMadan @rebeccamakonnen Targeting the soldiers is a stupid act. They have not decided to go in #Irak...,1,tvmario,1413986764000.0
"@RichardMadan @ladykitchenless lock it down! find the criminals.. wait, the buildings full of criminals! #cdnpoli",1,Opus420,1413986884000.0
“@RichardMadan: BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/RzWnoOV4Sr” sirens galore down here,1,BayyCrayy,1413986940000.0
“@RichardMadan: BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/41zh7DWtfS” holy shit,1,blitzisbest,1413986954000.0
“@RichardMadan: BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/GRnmSXzgTr” Oh Canada!,1,micdangles,1413986976000.0
“@RichardMadan: BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/VSOYzKOTaV”,1,BlueRaveFinn,1413987221000.0
“@RichardMadan: BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/gYkprr50hG” #shocking,1,mhill,1413988598000.0
@RichardMadan uOttawa is lockdown http://t.co/x9XwjRHa10,1,Enkhjinwow,1413990701000.0
#BREAKING news: Shots fired at Parliament Hill. Follow developing story: http://t.co/B8LinPFjvj http://t.co/olsk7N4X5T,1,globeandmail,1413986532000.0
“@globeandmail: #BREAKING news: Shots fired at Parliament Hill. Follow developing story: http://t.co/uYIjkQkuui http://t.co/3wIR2KFBhO”,1,robinyew,1413986589000.0
“@globeandmail: #BREAKING news: Shots fired at Parliament Hill. Follow developing story: http://t.co/b7FnZGuYeZ http://t.co/HfzK1SbrFH”,1,hmcrae,1413986595000.0
@globeandmail @michale_carter,1,YvezBourgoin,1413986600000.0
“@globeandmail: #BREAKING news: Shots fired at Parliament Hill. Follow developing story: http://t.co/zs9vK6EcR1 http://t.co/5Rsagw4MY1”,1,AlleyDalley,1413986634000.0
@globeandmail omg I hope everyone's ok,1,linmcgowan,1413986765000.0
“@globeandmail: news: Shots fired at Parliament Hill. Follow developing story: http://t.co/MQ0F9Ycojd http://t.co/wjypk7jprx” @rhs_trending,1,NelsonKylan,1413986811000.0
@linmcgowan @globeandmail  6 medics are performing CPR on a fallen Canadian soldier.,1,shelliecorreia,1413987770000.0
@shelliecorreia @globeandmail I can't even click on my news alert app news its so busy,1,linmcgowan,1413988016000.0
"Witness says say three or four shots fired at #Ottawa's War Memorial, Soldier wounded, being treated by several paramedics.",1,CBCAlerts,1413986617000.0
"Horrible. RT @CBCAlerts Three or four shots fired at #Ottawa's War Memorial, Soldier wounded, being treated by several paramedics.",1,MrsLoulou,1413986677000.0
@CBCAlerts Glad paramedics on the scene. First aid critical! Hope our soldier is okay.,1,PrepareFirstAid,1413986717000.0
"@CBCAlerts So sad💔 Do we have video surveillance there? If not, then Canada needs to beef up it's surveillance in public places",1,MaxTheCutePom,1413986801000.0
@CBCAlerts praying for the soldier and his family.,1,pamkelowna,1413986862000.0
@CBCAlerts @dexybailman Let me guess... It was the Canadian Tea Party.,1,mikemerc57,1413986972000.0
@MrsLoulou just terrible!,1,momstownBiz,1413987357000.0
"“@CBCAlerts: Witness says say three or four shots fired at #Ottawa's War Memorial, Soldier wounded, being treated by paramedics.” @SofiitaVN",1,sarayourock,1413990688000.0
"“@CBCAlerts: Witness says say three or four shots fired at #Ottawa's War Memorial, Soldier wounded, being treated by paramedics @lineman1960",1,sarayourock,1413990721000.0
BREAKING: CTV News confirms that shots have been fired on Parliament Hill.,1,CP24,1413986662000.0
“@CP24: BREAKING: CTV News confirms that shots have been fired on Parliament Hill.”,1,NaaeTiyanna,1413986682000.0
“@CP24: BREAKING: CTV News confirms that shots have been fired on Parliament Hill.” Wtf....,1,ThanusanP,1413986703000.0
guess I left at the right time “@CP24: BREAKING: CTV News confirms that shots have been fired on Parliament Hill.”,1,allansauce,1413986729000.0
“@CP24: BREAKING: CTV News confirms that shots have been fired on Parliament Hill.”,1,CSB1998,1413986735000.0
"SMH... RT ""@CP24: BREAKING: CTV News confirms that shots have been fired on Parliament Hill.""",1,DreamviIlain,1413986760000.0
@CSB1998 @CP24 cameron youre a bad person,1,morganparishh,1413986784000.0
@morganparishh @CP24 for quoting a tweet?,1,CSB1998,1413986845000.0
“@CP24: BREAKING: CTV News confirms that shots have been fired on Parliament Hill.” vat?,1,ajbarone_,1413986862000.0
“@CP24: BREAKING: CTV News confirms that shots have been fired on Parliament Hill.” WOWZERS!,1,BrianGTB,1413986946000.0
RT @CP24: BREAKING: CTV News confirms that shots have been fired on Parliament Hill.”,1,Mybooksports,1413986951000.0
“@CP24: BREAKING: CTV News confirms that shots have been fired on Parliament Hill.” @amandaherdman,1,AllyBattah,1413986973000.0
@CP24 OMG,1,905_George,1413987047000.0
@cp24 Yup thats great. IM LITERALLY 10 MINUTES AWAY,1,antonette96,1413987105000.0
@CP24 Isis,1,mitchmallany,1413987138000.0
“@CP24: BREAKING: CTV News confirms that shots have been fired on Parliament Hill.”  Wow...,1,2Shae89,1413987141000.0
black Twitter or white Twitter shots fired .. RT “@CP24: BREAKING: CTV News confirms that shots have been fired on Parliament Hill.”,1,F_ckYourWords,1413987142000.0
@2Shae89 @CP24 seems to be still on the loose in parliament..,1,d_rmstn,1413987310000.0
@F_ckYourWords @CP24 😂😂,1,wagwanpopconn,1413988051000.0
RCMP yelling everyone to back away from Parliament Hill. Weapons out. Word of shooting inside. #cdnpoli http://t.co/aiXtvjlLP6,1,RichardMadan,1413986691000.0
@RichardMadan @CTVWindsor ........texting and shooting ?....,1,firedude525,1413987029000.0
"MT""@RichardMadan: RCMP yelling everyone to back away from Parliament Hill. Weapons out. Word of shooting inside. http://t.co/hMJMaMLpNl”",1,AndyCampbellCTV,1413987220000.0
@RichardMadan @CJBK how did he get on property in the first place with rifle.,1,bob_27666,1413987296000.0
RT @RichardMadan: RCMP yelling everyone to back away from Parliament Hill. Weapons out. #breaking #cdnpoli http://t.co/50y1PbKZRQ,1,KGallagherCTV,1413987369000.0
RT @RichardMadan RCMP yelling everyone to back away from Parliament Hill. Weapons out. Word of shooting inside. http://t.co/BOhR4i2Nbx,1,BigStuff7,1413987503000.0
Witness tells #CBCNews suspected shooter of uniformed soldier at #Ottawa's War Memorial was carrying rifle.,1,CBCAlerts,1413986756000.0
@CBCAlerts Canada needs to get real and recognize that this war is REAL; it's no joke.  Arrest these monsters BEFORE they murder more of us!,1,ivoirien_com,1413986815000.0
"@CBCAlerts We are not obligated to sit passively, just waiting for these rapists to tear up our society!  Arrest them NOW!!!",1,ivoirien_com,1413986852000.0
“@CBCAlerts: Witness tells #CBCNews suspected shooter of uniformed soldier at #Ottawa's War Memorial was carrying rifle.',1,CarolynNRouse,1413986883000.0
"@CBCAlerts Change the laws, change the reckless immigration policies!  Sensitize people to be on the look-out!  Get real, folks!",1,ivoirien_com,1413986884000.0
"@ivoirien_com @CBCAlerts Can you lay off the politics right now? We know *nothing* about who did this, what's going on.",1,ashleyjmorton,1413986963000.0
"@ashleyjmorton @CBCAlerts Right, there is no obvious context.  How insightful of you!",1,ivoirien_com,1413987097000.0
"@ivoirien_com @CBCAlerts I know I can't be insightful yet - that's the bloody point, neither can you, and by trying to, you lose ground.",1,ashleyjmorton,1413987179000.0
@ashleyjmorton @CBCAlerts Give it one hour and my points will be confirmed.,1,ivoirien_com,1413987334000.0
@ivoirien_com @CBCAlerts could nt agree more we need to speak up when we see something,1,billdurocher29,1414065889000.0
Scene at Ottawa war memorial. Soldier on duty shot. http://t.co/QvXGDUM4NC,1,KatieSimpson24,1413986855000.0
Live update from Parliament.. “@KatieSimpson24: Scene at Ottawa war memorial. Soldier on duty shot. http://t.co/HVW1tcIrVy”,1,itsterrence,1413987045000.0
@KatieSimpson24 @CJBK this to do with sending our forces over to war,1,bob_27666,1413987419000.0
@KatieSimpson24 @CTVAtlantic they are saying over 50 shots fired inside the parliament in Ottawa,1,patspreserves,1413987422000.0
"@KatieSimpson24 @LauraWalkerKC Who does that?! How mentally ill do you have to be, seriously … hope the soldier pulls through.",1,RafalLos,1413987547000.0
@KatieSimpson24 Round up traitors and intern or expel them. Capital punishment for murderers. Cowardly attack.,1,MarkSabada,1413989316000.0
@KatieSimpson24 @BenCTV  prayers for our soldier. We have no updates as to his status. Thoughts and prayers for safely,1,KoolKarol13,1413989840000.0
@KatieSimpson24 @CBezaireCTV Gunman was spotted running toward the Centre Block on #ParliamentHill where he was shot. http://t.co/WPtntMcP7t,1,atcoolguydotcom,1413998835000.0
BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/pp6hcfWcRw,1,CBCNews,1413986859000.0
@CBCNews 😱 why!!!,1,marcellealeid,1413986928000.0
@CBCNews,1,antdoct,1413986979000.0
"Lord, have mercy. Protect those who protect us ""@CBCNews: Soldier shot at National War Memorial in Ottawa http://t.co/QigaeO0wo9”",1,armoured_wife,1413987032000.0
Ondertussen in Canada... “@CBCNews: BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/bKjPZlkg3B”,1,Laradio,1413987102000.0
“@CBCNews: BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/rOSrLhBDt7”. Be safe out there folks in Uniform,1,phibian79,1413987159000.0
Bizar..Gister Montréal vandaag Ottawa. @CBCNews: BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/K7RVl9OYJV”,1,a_ruggenberg,1413987171000.0
@CBCNews @KimSulli 😱omg hope !!!!!!,1,Donniesdeva,1413987854000.0
"@CBCNews @michellemalkin 

And this: https://t.co/HSrkQbMfbn",1,beebobaby,1413988001000.0
@CBCNews yessss!!,1,lupton238,1413988123000.0
"Christ. Ottawa friends, stay safe ❤️ ""@CBCNews: BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/dNA1GVgARg”",1,msdanielleg,1413988210000.0
@CBCNews @michellemalkin 2nd ISIS attack in Canada in two days,1,61Webhead,1413988520000.0
"Parliament Hill in lockdown after soldier shot at #Ottawa's War Memorial, just south of East Block.",1,CBCAlerts,1413986876000.0
"“@CBCAlerts: Parliament Hill in lockdown after soldier shot at #Ottawa's War Memorial, just south of East Block.” Horrible news.",1,helenka6,1413986927000.0
Military in America pls take note. This is coming here. @CBCAlerts,1,UmassAlum28,1413986957000.0
"!!!!! “@CBCAlerts: Parliament Hill in lockdown after soldier shot at #Ottawa's War Memorial, just south of East Block.”",1,eegrove,1413986988000.0
"“@CBCAlerts: Parliament Hill in lockdown after soldier shot at #Ottawa's War Memorial, just south of East Block.” wtf",1,lnbartlett,1413986989000.0
@UmassAlum28 @CBCAlerts this is the fucking second attack on our soldiers here in 3 days. I'm livid.,1,CDNGunner00,1413987006000.0
"RT @CBCAlerts: Parliament Hill in lockdown after soldier shot at #Ottawa's War Memorial, just south of East Block.”",1,GoaliesNHL,1413987007000.0
"“@CBCAlerts: Parliament Hill in lockdown after soldier shot at #Ottawa's War Memorial, just south of East Block.” Whatttttt? Awful news.",1,agordo12,1413987024000.0
?? @UmassAlum28 @CBCAlerts,1,kassandra_m,1413987066000.0
@CBCAlerts @doctorfullerton Is ISIS a threat here yet? #cdnpoli,1,OskieOckham,1413987299000.0
Y'all need to keep your head on a swivel. Are u allowed to carry? @CDNGunner00 @CBCAlerts,1,UmassAlum28,1413987504000.0
Scroll up. @kassandra_m @CBCAlerts,1,UmassAlum28,1413987516000.0
LMAO. Look at my tweets. Another Canadian Soldier attacked in Canada. @kassandra_m @CBCAlerts,1,UmassAlum28,1413987702000.0
@UmassAlum28 @CBCAlerts hahaha no that's too dangerous apparently. What a crock of shit it is,1,CDNGunner00,1413987750000.0
"Parliament Hill in lockdown after soldier shot at #Ottawa's War Memorial, just south of East Block. Via @CBCAlerts",1,NATOCanada,1413987909000.0
Are you whining? @kassandra_m @CBCAlerts,1,UmassAlum28,1413988066000.0
I'm sorry. Makes y'all sitting ducks. @CDNGunner00 @CBCAlerts,1,UmassAlum28,1413988098000.0
"@UmassAlum28 @CBCAlerts we have our ways mate, if you know what I mean",1,CDNGunner00,1413988143000.0
"“@CBCAlerts: Parliament Hill in lockdown after soldier shot at #Ottawa's War Memorial, just south of East Block.” What the fuck",1,hpoirier,1413988174000.0
@NATOCanada @CBCAlerts  #NorthAtlanticTerroristOrganization #Gladio #BolognaMassacre #Oktoberfestattentat #NATOFascism,1,klk00231,1413988371000.0
👍👍 Stay safe! @CDNGunner00 @CBCAlerts,1,UmassAlum28,1413988908000.0
@UmassAlum28 @CBCAlerts roger that man,1,CDNGunner00,1413988952000.0
Pls be safe. @CDNGunner00 @CBCAlerts,1,UmassAlum28,1413988968000.0
"@UmassAlum28 @CBCAlerts  I may not agree with all your views, but you are bang on with this one #ProtectOurProtectors",1,Joanne_Alderson,1413989392000.0
What!  You don't agree with ALL my views? Lol...joking. Thank You😁 @Joanne_Alderson @CBCAlerts,1,UmassAlum28,1413989706000.0
@UmassAlum28 @CBCAlerts RIIIGHT?! A woman with her own mind......we r a dying breed. You're welcome 😉,1,Joanne_Alderson,1413989883000.0
Hold. I'm a Conservative. We prefer women with their own minds. U must be thinking Democrats. @Joanne_Alderson @CBCAlerts,1,UmassAlum28,1413990111000.0
#BREAKING news: Shots fired at Parliament Hill. Follow developing story: http://t.co/gPg9nujRvk http://t.co/H0Hw24j5ma,1,globeandmail,1413986898000.0
RT @globeandmail: #BREAKING news: Shots fired at Parliament Hill. Follow developing story: http://t.co/izPAUV0qd4 http://t.co/rM0ext7FAF,1,HeronHanuman,1413987020000.0
@globeandmail,1,StevenCarriere,1413987027000.0
“@globeandmail: #BREAKING news: Shots fired at Parliament Hill. http://t.co/Gtg62UeZ3b http://t.co/pOLTF1F0t1” @Tark31,1,uglykev,1413987116000.0
Yikes rt:@globeandmail : #BREAKING news: Shots fired at Parliament Hill. http://t.co/1wfX85AkBj http://t.co/52jzBjj1lA,1,daynagorecki,1413987157000.0
@globeandmail @JennReed4 ! be careful!,1,charelizabethm,1413987175000.0
@globeandmail @ggreenwald I'm taking bets on how quick #ISIS or #Syria will be blamed. After all #Syria is where the US want to bomb next.,1,bankersreform,1413987432000.0
@globeandmail trying to but got this - shameful behaviour http://t.co/BsGTnvDyhc,1,dueckman123,1413987580000.0
"Sending thoughts and prayers. ""@globeandmail: #BREAKING: Shots fired at Parliament Hill. http://t.co/hvTLvS7PF3 http://t.co/0qSanyC0vx”",1,ishaneejaguar,1413987641000.0
#BreakingNews RT “@globeandmail: Shots fired at Parliament Hill. Follow developing story: http://t.co/odhUy8kXPZ http://t.co/pGcQ8KBZKm”,1,grummlinds,1413988027000.0
“@globeandmail: #BREAKING news: Shots fired at Parliament Hill. Follow developing story: http://t.co/0xTrHyIlG6 http://t.co/1P0LA8mxfM”,1,LoveBurlOn,1413988312000.0
@globeandmail,1,NikiLeblanc,1413988896000.0
@globeandmail Stay safe police and soldiers protecting us all! @rcmpgrcpolice @OttawaPolice,1,CdnLiotta,1413989036000.0
@globeandmail,1,AndRayjane,1413989394000.0
@globeandmail @ggreenwald looks like American values are heading north,1,17Q17,1413989455000.0
"@globeandmail #Islamic_State
Message from Mujahid
http://t.co/dSOluMUy6d",1,GHOST22223,1413989813000.0
@globeandmail,1,WendyReid4,1413989903000.0
Canada: “@globeandmail: BREAKING: Shots fired at Parliament Hill. Follow developing story: http://t.co/lJrDWxgxQz http://t.co/zUEKo0sT5T”,1,FredrikGiertsen,1413990642000.0
"@globeandmail Probably another ""false flag"" on the Canadian side!",1,antipas777,1413990690000.0
So I am locked down in Centre Block on Parliament Hill after at least one shooter burst in and opened fire,1,josh_wingrove,1413986979000.0
@josh_wingrove Stay safe sir.,1,jfgroves,1413986992000.0
@josh_wingrove Burst in? Into HOC?,1,Libarbarian,1413987064000.0
In Ottawa.  RT @josh_wingrove: So I am locked down in Centre Block on Parliament Hill after at least one shooter burst in and opened fire,1,Zathras3,1413987108000.0
@josh_wingrove Burst into where?,1,alainparadis,1413987114000.0
“@josh_wingrove: So I am locked down in Centre Block on Parliament Hill after at least one shooter burst in and opened fire” @normwilner,1,RaulAPinto,1413987120000.0
“@josh_wingrove: So I am locked down in Centre Block on Parliament Hill after at least one shooter burst in and opened fire”,1,AlleyDalley,1413987201000.0
@josh_wingrove @journodave stay safe,1,Selkie,1413987202000.0
Follow for details MT @josh_wingrove: I'm locked down in Centre Block on Parliament Hill after at least one shooter burst in and opened fire,1,ColinCorneau,1413987268000.0
@alainparadis @josh_wingrove ummm Centre Block on Parliament Hill? Like he just said?,1,dallash717,1413993670000.0
"Shooter still on loose after uniformed soldier shot at #Ottawa's War Memorial, across road from Parliament. MP's being taken out of offices.",1,CBCAlerts,1413987021000.0
@CBCAlerts  this is just horrible :(,1,MomanieTouchie,1413987111000.0
@CBCAlerts I hope they are being taken out of their offices and thrown out on to the street.,1,OriginalBeav,1413987116000.0
"RT @CBCAlerts: Shooter still on loose after uniformed soldier shot at #Ottawa's War Memorial, across road from Parliament.",1,AlbumsandAles,1413987156000.0
"“@CBCAlerts: Shooter still on loose after uniformed soldier shot at War Memorial, across road from Parliament.  :( sad...",1,therunningman75,1413987228000.0
"@CBCAlerts @CBCNews , well blame Steven Harper , he's all for guns , wants this country to become like the US of A",1,ChristoferU,1413987263000.0
@CBCAlerts @amberstefani,1,nicolettebreeze,1413987264000.0
@CBCAlerts reporting soldier shot in Ottawa. Very sad news.,1,lenabangell,1413987564000.0
@CBCAlerts Chris. Not about guns. about Canada and Isis.Muslim extremist ran over two soldiers in Quebec. Blame Harper for allowing cars,1,pv1007,1413987667000.0
@ChristoferU @CBCAlerts @CBCNews Seriously? Likelihood that it's an ISIS attack and THIS is your response???,1,lifebythecreek,1413988209000.0
@ChristoferU @CBCAlerts @CBCNews You're an idiot.,1,tsklierenko,1413988272000.0
@CBCAlerts OMG.,1,wyld_saffron,1413988684000.0
"@tsklierenko  , I guess your a fan of the fascist Stevie and his band of crap , so that tells me what you are !",1,ChristoferU,1414003230000.0
"@lifebythecreek , you pick a fight with people you better expect something in return , we use to be peacekeepers ,so be careful what you get",1,ChristoferU,1414005865000.0
"@ChristoferU Have u read this paper from Muslm Brthrhood? From 1991. We did NOT ""pick a fight"". They brought it HERE. http://t.co/lnffeP6qHf",1,lifebythecreek,1414007934000.0
"@tsklierenko @ChristoferU things aren't as black and white as you may think. Picking a fight on Twitter isn't cool, bro.",1,cristinaresteve,1414015434000.0
"@cristinaresteve @tsklierenko , everyone is entitled to a opinion , no fight here , you don't know me , I don't know you",1,ChristoferU,1414015815000.0
"@cristinaresteve @tsklierenko , sorry about the soldier who died , terrible , no disrespect meant , don't believe gov't course is correct",1,ChristoferU,1414016118000.0
@ChristoferU I definitely hear that and agree 👍,1,cristinaresteve,1414016489000.0
Soldier shot at National War Memorial in Ottawa http://t.co/Sgmcq7gUzf #cdnpoli #hw,1,CBCPolitics,1413987082000.0
Gunfire inside Canadian parliament; soldier shot at National War Memorial in Ottawa http://t.co/HlfE0oVrN7 #cdnpoli @CBCPolitics,1,HeartSisters,1413988181000.0
RT @CBCPolitics Soldier shot at National War Memorial in #Ottawa http://t.co/I5GY1kEqfq #cdnpoli #hw,1,ATasteofWorld,1413988264000.0
"@CBCPolitics Time to get snipers out on the roofs. Take him out, no talking!!!",1,SayWhatIWant19,1413988929000.0
Our thoughts to all those in Ottawa “@CBCPolitics: Soldier shot at National War Memorial in Ottawa http://t.co/WTkR1N0elc #cdnpoli #hw”,1,bconantcwn,1413990108000.0
#DEVELOPING story here: Soldier shot in Ottawa at War Memorial http://t.co/jjL9ezaDjt,1,CTVNews,1413987129000.0
Rt “@CTVNews: #DEVELOPING story here: Soldier shot in Ottawa at War Memorial http://t.co/IshY4TO7Ag,1,filmfest_ca,1413987160000.0
Thoughts go out to the victim.  RT @CTVNews #DEVELOPING story here: Soldier shot in Ottawa at War Memorial http://t.co/pkLfJ3BEAd,1,emilylouisechan,1413987259000.0
@CTVNews Also there is currently a gunman in the parliament block. @josh_wingrove is covering that,1,annrkiszt,1413987274000.0
"#PrayForCanada
“@CTVNews: #DEVELOPING story here: Soldier shot in #Ottawa at War Memorial http://t.co/lgarRyAg82”",1,ConradAu,1413987286000.0
"“@CTVNews: #DEVELOPING story here: Soldier shot in Ottawa at War Memorial http://t.co/M3Mp3IUPyP”

What the fuck!? Please catch this fucker!",1,Shanalee1982,1413987407000.0
“@CTVNews: #DEVELOPING story here: Soldier shot in Ottawa at War Memorial http://t.co/95EUgUDph8”,1,cpicken7829,1413987487000.0
@CTVNews @cnnbrk @wolfblitzer @andersoncooper @CNNAshleigh @CarolCNN,1,mercedes8118,1413988758000.0
“@CTVNews: #DEVELOPING story here: Soldier shot in Ottawa at War Memorial http://t.co/HyZl7fIMeg” this makes me sick! So sad sending prayers,1,daylebulger,1413990351000.0
BREAKING NEWS: At least 3 shots fired at Ottawa War Memorial. One soldier confirmed shot - http://t.co/wiPaKVPSDb http://t.co/vwxeqj8xe9,1,PzFeed,1413987141000.0
